G1,G2,G3,G4,G5,G6,G7,G8 ,G9,G10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.31876,0.38642,0.45249,0.52191,0.57415,0.58319,0.57249,0.58389,0.58312,0.51144,0.53259,0.54737,0.57184,0.59255,0.65282,0.70751,0.66164,0.68837,0.65293,0.60473,0.49788,0.54963,0.59692,0.62802,0.61194,0.59453,0.6266,0.56271,0.48844,0.43743,0.53736,0.55553,0.59493,0.61853,0.70843,0.74383,0.7554,0.6215,0.59183,0.40695,0.47742,0.49274,0.51048,0.62162,0.68973,0.62482,0.60927,0.36591,0.36591,0.36591,0.9876,1.0332,1.0454,1.0209,1.0209,1.0268,1.0582,1.0862,1.1017,1.1365,0.26095,0.29598,0.32835,0.33176,0.26715,0,0,0,0,0,0.40388,0.43474,0.4926,0.51743,0.52767,0.58254,0.57703,0.51042,0.43245,0.23968
0.37045,0.44805,0.52798,0.60308,0.67232,0.72251,0.73516,0.72985,0.67703,0.60958,0.67361,0.69756,0.73786,0.75223,0.80375,0.8559,0.84083,0.84463,0.87381,0.79298,0.48612,0.56261,0.60426,0.6322,0.71096,0.75935,0.79157,0.70759,0.61117,0.4978,0.43344,0.5026,0.55335,0.58938,0.59086,0.53577,0.59422,0.41615,0.47056,0.28012,0.47968,0.51412,0.60375,0.68951,0.63246,0.55516,0.45322,0.45322,0.45322,0.51465,0.71931,0.73058,0.73731,0.76613,0.7813,0.77219,0.83555,0.80016,0.83035,0.76241,0.32052,0.37183,0.36963,0.26152,0.39122,0.39122,0.39122,0.39122,0.39122,0.39122,0.35409,0.43369,0.50775,0.55051,0.58399,0.60162,0.52419,0.4836,0.39492,0.37096
0.31389,0.38545,0.44657,0.51177,0.58161,0.63648,0.65377,0.56624,0.47638,0.43477,0.41005,0.47758,0.54077,0.63539,0.71849,0.69079,0.65728,0.63036,0.52298,0.34651,0.40744,0.47258,0.50786,0.57504,0.62126,0.66469,0.45156,0.43773,0.49749,0.51942,0.41926,0.4602,0.4792,0.52968,0.57121,0.50329,0.48068,0.25032,0.12227,0,0.45683,0.49292,0.56192,0.58275,0.61735,0.60467,0.42833,0.14495,0,0,1.0764,1.0764,1.0764,1.0764,1.0764,1.0764,1.1087,1.1718,1.2126,1.1594,0.48493,0.51023,0.57663,0.54188,0.54188,0.56814,0.5951,0.49666,0.54749,0.55495,0.31249,0.37638,0.44192,0.50925,0.53019,0.43974,0.40864,0.47518,0.1687,0.11511
0.27989,0.3567,0.42995,0.50196,0.56526,0.57831,0.58662,0.52066,0.44055,0.36684,0.50153,0.56257,0.66219,0.74468,0.82402,0.85338,0.87392,0.68818,0.6627,0.7012,0.29068,0.34559,0.40462,0.41646,0.37214,0.39437,0.39548,0.28637,0.19979,0,0.37705,0.42368,0.40568,0.36604,0.38049,0.37683,0.18792,0,0,0,0.4516,0.53889,0.58344,0.64722,0.65656,0.69394,0.53152,0.51437,0.40702,0,0.71182,0.75032,0.76591,0.74872,0.75939,0.79833,0.78959,0.83861,0.84973,0.81521,0.33565,0.36094,0.428,0.47475,0.22691,0.30506,0.2204,0.28337,0,0,0.33373,0.41581,0.48076,0.52706,0.54581,0.48063,0.48162,0.46217,0.36024,0.29754
0.26055,0.33376,0.39915,0.47198,0.52994,0.55042,0.52883,0.43998,0.38901,0.23879,0.34901,0.3991,0.46629,0.51835,0.53885,0.48068,0.45392,0.16353,0.18186,0,0.36166,0.41416,0.46743,0.49022,0.52081,0.52363,0.46602,0.4839,0.34587,0,0.55724,0.63519,0.72944,0.76394,0.7771,0.77514,0.67326,0.68129,0.71621,0.72701,0.34572,0.41915,0.42591,0.45093,0.39756,0.17233,0,0,0,0,0.47537,0.49775,0.52237,0.56872,0.64178,0.6693,0.56192,0.34643,0.2757,0.21566,0.27379,0.33034,0.29218,0.24416,0.27825,0.28324,0.28324,0,0,0,0.51949,0.55924,0.59779,0.60894,0.61642,0.65711,0.68289,0.69741,0.59828,0.47477
0.25129,0.33003,0.40583,0.47929,0.52694,0.5154,0.48261,0.44278,0.33982,0.25799,0.55888,0.57046,0.59466,0.64219,0.74525,0.7181,0.65422,0.52868,0.46325,0.47954,0.37429,0.45392,0.50345,0.53503,0.55607,0.59883,0.45618,0.44235,0.34408,0.19614,0.40179,0.39295,0.4073,0.4439,0.40753,0.42898,0.36339,0.18281,0.16336,0,0.3324,0.3813,0.43581,0.45359,0.40607,0.2544,0.14288,0.20003,0,0,0.38506,0.45099,0.46306,0.47194,0.49459,0.38195,0.40534,0.42352,0.45923,0.36957,0.28457,0.35989,0.51981,0.53862,0.57673,0.60074,0.49822,0.49822,0.2709,0,0.34281,0.40865,0.45679,0.49714,0.45378,0.39814,0.44814,0.47315,0.22925,0.21546
0.31719,0.39343,0.46531,0.52943,0.5686,0.60688,0.60621,0.59334,0.60313,0.49415,0.43404,0.53857,0.61524,0.65215,0.68866,0.70966,0.75982,0.70246,0.72633,0.64818,0.46956,0.56359,0.62898,0.65376,0.68433,0.72874,0.61075,0.60193,0.59731,0.55228,0.61632,0.63593,0.63593,0.66087,0.57602,0.61012,0.66672,0.62573,0.5174,0.37716,0.38418,0.41119,0.45894,0.48732,0.50458,0.34481,0.34481,0.15736,0,0,0.86897,0.92713,0.99641,1.0387,1.0516,1.0618,1.1254,0.95275,0.96617,0.97301,0.23296,0.18817,0.14087,0.11322,0.15677,0,0,0,0,0,0.34059,0.38513,0.44181,0.49714,0.52573,0.46181,0.33802,0.30806,0.33771,0.20584
0.23383,0.31137,0.38473,0.44925,0.51322,0.51761,0.50494,0.4547,0.33681,0.17933,0.32245,0.37181,0.40754,0.43216,0.48892,0.48317,0.40972,0.25177,0,0,0.31819,0.40121,0.41945,0.46716,0.47721,0.3876,0.23638,0.30266,0.1723,0,0.46889,0.57245,0.6074,0.64678,0.64654,0.60602,0.4312,0.48405,0.5054,0.48308,0.45281,0.53088,0.59931,0.66245,0.62951,0.52791,0.5819,0.48891,0.48891,0.50615,0.40186,0.46757,0.56845,0.62418,0.69582,0.63429,0.63027,0.52103,0.50145,0,0.19507,0.28841,0.26927,0.12678,0.163,0,0,0,0,0,0.36728,0.45096,0.53742,0.59937,0.63833,0.67877,0.72651,0.64029,0.48554,0.38245
0.28628,0.36079,0.43596,0.50919,0.5744,0.62919,0.64278,0.64546,0.56726,0.46912,0.48608,0.53333,0.58575,0.64392,0.69043,0.75635,0.82015,0.78703,0.80434,0.52753,0.28452,0.37912,0.422,0.43619,0.43282,0.4726,0.38752,0.35218,0.12767,0.16415,0.5097,0.54447,0.54834,0.53626,0.56154,0.60693,0.67472,0.56794,0.50181,0.38306,0.62735,0.66773,0.6687,0.6687,0.6687,0.67969,0.69879,0.73752,0.7698,0.74702,0.79276,0.79276,0.79276,0.79829,0.82576,0.86124,0.95292,1.0106,1.0762,1.0175,0.39083,0.45389,0.49563,0.55166,0.54735,0.37251,0.42954,0.50497,0,0,0.41871,0.46449,0.50881,0.54642,0.60037,0.62873,0.68094,0.58459,0.42602,0.31999
0.28003,0.3528,0.4183,0.49186,0.55718,0.57498,0.55618,0.5035,0.44763,0.36147,0.4366,0.50816,0.55865,0.61826,0.66629,0.67478,0.65988,0.62351,0.59409,0.38934,0.45212,0.52556,0.5751,0.62393,0.56943,0.60921,0.65474,0.48373,0.49634,0.43451,0.42882,0.46235,0.4915,0.51053,0.52632,0.52107,0.51417,0.56485,0.43756,0.21051,0.37809,0.41009,0.47904,0.4436,0.41443,0.44085,0.34851,0.21156,0,0,0.48295,0.54624,0.62185,0.64958,0.65962,0.67899,0.54123,0.4832,0.48748,0.43655,0.34393,0.3529,0.34498,0.30825,0.21741,0.10297,0,0,0,0,0.45887,0.49532,0.53832,0.58258,0.65241,0.68515,0.63095,0.6224,0.64724,0.55511
0.33243,0.39918,0.45881,0.51853,0.58778,0.64924,0.6571,0.67606,0.59821,0.43575,0.34666,0.40351,0.45452,0.51497,0.55712,0.51572,0.48928,0.42846,0.32962,0.12119,0.40948,0.47557,0.52311,0.58443,0.62697,0.59213,0.63574,0.5498,0.50106,0.42721,0.59198,0.62296,0.64382,0.65845,0.68351,0.66622,0.64307,0.7225,0.64168,0.37098,0.7577,0.7577,0.7577,0.76825,0.79374,0.81415,0.83665,0.888,0.65117,0.45605,0.61379,0.63779,0.64908,0.68163,0.70449,0.74437,0.78207,0.83715,0.75994,0.66744,0.24446,0.32818,0.35033,0.40377,0.14991,0,0,0,0,0,0.5057,0.5433,0.57412,0.61529,0.6864,0.73245,0.77479,0.77354,0.68569,0.61691
0.29808,0.36783,0.4339,0.50124,0.56159,0.61827,0.5981,0.57818,0.5367,0.45436,0.46987,0.50573,0.56085,0.60934,0.65543,0.74158,0.69813,0.67927,0.64589,0.47708,0.46035,0.48118,0.50158,0.54452,0.5695,0.60945,0.57446,0.54697,0.53732,0.36338,0.50105,0.53403,0.56456,0.59849,0.58119,0.62134,0.63428,0.52495,0.089359,0,0.44307,0.48815,0.59052,0.64,0.52557,0.63327,0.50459,0.50459,0.57583,0.57583,0.43682,0.52036,0.60704,0.636,0.58185,0.58934,0.58305,0.44322,0.4567,0.36313,0.37685,0.44864,0.5137,0.48665,0.52198,0.45196,0,0,0,0,0.47326,0.50573,0.5539,0.60015,0.65739,0.71227,0.63413,0.61304,0.57418,0.57843
0.29205,0.3699,0.43601,0.50917,0.5735,0.60739,0.60947,0.62732,0.51689,0.37365,0.45121,0.50654,0.57485,0.62428,0.65765,0.69731,0.66384,0.67612,0.38902,0.19488,0.49599,0.52342,0.56709,0.58817,0.64893,0.65461,0.73947,0.71805,0.66453,0.48736,0.45058,0.47668,0.50169,0.51893,0.46773,0.33126,0.48903,0.52714,0.24804,0,0.35076,0.45672,0.48656,0.42922,0.39032,0.094428,0,0,0,0,0.74892,0.76749,0.78089,0.82577,0.88103,0.89566,0.82032,0.85053,0.89713,0.89099,0.41936,0.4629,0.47561,0.50644,0.56243,0.34455,0.33271,0.33271,0.23294,0,0.47982,0.526,0.56009,0.60859,0.6528,0.70627,0.72129,0.69346,0.43974,0.34036
0.29689,0.36046,0.42425,0.49212,0.56263,0.6168,0.63568,0.55829,0.45688,0.37401,0.51965,0.54962,0.59415,0.63384,0.71293,0.7595,0.74746,0.66729,0.75821,0.76813,0.37993,0.42358,0.47388,0.48436,0.50297,0.54038,0.4044,0.17484,0.15419,0.14584,0.34813,0.41551,0.45955,0.46686,0.44783,0.44417,0.38428,0.18303,0.18303,0,0.26677,0.35708,0.4552,0.48206,0.39969,0.39696,0.39696,0.39696,0,0,0.74073,0.74073,0.74666,0.75229,0.79133,0.83376,0.9212,0.96867,0.92645,1.0423,0.464,0.55696,0.58979,0.65737,0.68481,0.7038,0.40819,0.46687,0.46687,0.47142,0.41398,0.44462,0.49663,0.55142,0.57869,0.63011,0.56432,0.23711,0.20933,0.12206
0.23965,0.31154,0.37802,0.45163,0.49067,0.4898,0.40558,0.42115,0.23832,0.10738,0.29486,0.36533,0.41674,0.48556,0.4794,0.49971,0.3656,0.38862,0.14127,0,0.35201,0.40431,0.45133,0.5107,0.52772,0.45588,0.32141,0.25707,0.14004,0.083436,0.36192,0.42547,0.47114,0.43657,0.42317,0.31582,0.16954,0.18536,0.18536,0,0.51981,0.55364,0.55364,0.56564,0.57535,0.58521,0.55075,0.61613,0.39784,0,0.50039,0.55146,0.63182,0.73325,0.74423,0.76441,0.76666,0.80941,0.66082,0.42397,0.24211,0.36382,0.39694,0.3232,0.33868,0.33621,0.23549,0.23549,0,0,0.34148,0.42221,0.48713,0.5414,0.53938,0.49381,0.34987,0.37205,0.19657,0.096893
0.22088,0.30024,0.37429,0.44522,0.49269,0.48007,0.47525,0.37216,0.28739,0.25018,0.3045,0.39461,0.45563,0.4897,0.55202,0.55081,0.44364,0.24075,0.23655,0.15951,0.35402,0.42258,0.47247,0.5313,0.58654,0.64545,0.64041,0.50206,0.22207,0.22207,0.50249,0.56015,0.55456,0.5596,0.54118,0.54118,0.56213,0.57503,0.5152,0.43824,0.29211,0.31332,0.35558,0.38279,0.18844,0.20155,0,0,0,0,0.51077,0.57934,0.61193,0.62652,0.65322,0.6729,0.67698,0.62936,0.43566,0.47552,0.29228,0.32761,0.35873,0.30552,0.24338,0.16965,0,0,0,0,0.34283,0.41006,0.44572,0.49255,0.51105,0.48244,0.49823,0.36046,0.20626,0.15295
0.25445,0.32655,0.39274,0.46321,0.53861,0.53539,0.52825,0.4109,0.35704,0.22911,0.39402,0.43925,0.50207,0.54015,0.61111,0.55799,0.45555,0.35244,0.12111,0.0641,0.36411,0.41453,0.46924,0.53404,0.55828,0.52811,0.38301,0.38773,0.39428,0.21212,0.33762,0.34563,0.37762,0.40946,0.40141,0.28742,0.2012,0.10771,0.16754,0,0.40418,0.44693,0.47332,0.52187,0.4632,0.46677,0,0,0,0,0.55705,0.60962,0.6731,0.7084,0.75218,0.76898,0.70577,0.63836,0.71333,0.7425,0.36557,0.33673,0.33673,0.34755,0.40911,0.34249,0.34249,0.21885,0,0,0.46891,0.49937,0.54542,0.60011,0.64137,0.70724,0.72617,0.61286,0.53233,0.39227
0.23785,0.31808,0.39155,0.45824,0.47766,0.50762,0.4752,0.38208,0.28766,0.21471,0.30275,0.34965,0.4046,0.42714,0.37934,0.37881,0.35611,0.087852,0.12299,0.15813,0.38267,0.44848,0.49976,0.56199,0.60264,0.62209,0.5754,0.43531,0.27339,0.084873,0.42169,0.44905,0.42173,0.41621,0.41907,0.46813,0.32516,0.34716,0.33264,0.20499,0.22058,0.24091,0.19454,0.15779,0,0,0,0,0,0,1.0073,1.0073,1.0073,1.0073,1.0136,1.0247,1.0744,1.1405,1.0435,1.0561,0.29172,0.33652,0.40165,0.42451,0.27893,0.31608,0.21744,0,0,0,0.32805,0.38614,0.3959,0.42886,0.41009,0.46867,0.38293,0.26383,0.084838,0
0.28147,0.35702,0.42541,0.49332,0.54476,0.58694,0.56774,0.51596,0.3944,0.31662,0.37967,0.41769,0.49193,0.54482,0.57437,0.55097,0.48412,0.36104,0.056123,0,0.37991,0.43236,0.50437,0.56397,0.56015,0.58118,0.34832,0.34909,0.35749,0.25715,0.4874,0.55724,0.5645,0.59598,0.59216,0.62668,0.60349,0.65793,0.57942,0.52566,0.31674,0.39445,0.4315,0.46825,0.3292,0.1432,0,0,0,0,0.98134,0.98134,0.98134,0.98134,1.0005,1.0182,1.0333,1.0454,0.98264,1.0782,0.30183,0.39714,0.33888,0.35334,0.28225,0.2348,0.17881,0,0,0,0.53926,0.5538,0.57673,0.61382,0.66119,0.6734,0.7351,0.74045,0.60541,0.4097
0.22639,0.30147,0.36882,0.43026,0.48017,0.44465,0.39483,0.33634,0.21237,0.13504,0.35186,0.41384,0.46619,0.50408,0.58637,0.56156,0.58044,0.44704,0.43152,0.30392,0.27425,0.33141,0.37043,0.43887,0.40227,0.18823,0.099874,0.034162,0,0,0.32715,0.33476,0.38865,0.38763,0.37256,0.25306,0.28529,0.27502,0,0,0.54698,0.59058,0.56961,0.56961,0.58667,0.61638,0.69993,0.47983,0.4105,0,0.50818,0.53939,0.55669,0.59018,0.65043,0.68965,0.69068,0.55178,0.32619,0.24127,0.25237,0.29931,0.29088,0.30849,0.34935,0.36716,0.36716,0.36716,0.36716,0.36716,0.25465,0.31311,0.38346,0.42113,0.44457,0.30459,0.055341,0,0,0
0.27048,0.34209,0.40249,0.46299,0.52112,0.54607,0.51683,0.4219,0.29847,0.15446,0.34092,0.40382,0.43372,0.45195,0.43442,0.41181,0.27939,0.27563,0.20157,0.20976,0.34809,0.41798,0.47604,0.49757,0.52135,0.41857,0.43172,0.21426,0.13115,0,0.35198,0.41315,0.4216,0.48578,0.55455,0.54871,0.3729,0.51003,0.46212,0.29374,0.39873,0.50032,0.51668,0.56332,0.65318,0.59737,0.59737,0.58917,0.43602,0,0.4272,0.47106,0.50883,0.58111,0.5875,0.61288,0.46983,0.40681,0.31439,0,0.2616,0.2984,0.33757,0.37794,0.46243,0.38982,0.3062,0.3062,0.3062,0.3062,0.30473,0.36273,0.39602,0.45012,0.50971,0.36177,0.38946,0.11267,0,0
0.27631,0.34959,0.42553,0.49412,0.55666,0.60857,0.56546,0.46936,0.39686,0.33648,0.40613,0.48084,0.53662,0.57765,0.63028,0.7059,0.68654,0.59125,0.40924,0.29684,0.33649,0.40457,0.46324,0.50061,0.54278,0.45931,0.28898,0.29125,0.21634,0.075796,0.4252,0.45127,0.49263,0.50974,0.54892,0.42747,0.48985,0.49411,0.48018,0.23356,0.39888,0.44717,0.50684,0.51376,0.51604,0.54407,0.45561,0.16073,0.16073,0,1.0038,1.0157,1.0693,1.111,1.1833,1.1582,1.1641,1.1854,1.1814,1.1474,0.31717,0.38182,0.43436,0.41285,0.28004,0.27372,0.17714,0,0,0,0.37051,0.42574,0.48732,0.53601,0.59507,0.65838,0.56185,0.47654,0.29185,0.23364
0.26318,0.33724,0.40351,0.47104,0.52477,0.55389,0.54368,0.47399,0.42122,0.34714,0.28655,0.35938,0.43022,0.45285,0.52897,0.49962,0.43003,0.28698,0.35287,0.20649,0.43108,0.48873,0.50919,0.53894,0.56475,0.56048,0.56747,0.41773,0.44986,0.50019,0.44871,0.48692,0.53651,0.53004,0.58029,0.54941,0.48004,0.50254,0.56031,0.251,0.56124,0.59675,0.6363,0.65235,0.59825,0.63939,0.55744,0.48343,0,0,0.69253,0.69253,0.69884,0.74281,0.7821,0.81305,0.8559,0.8883,0.87121,0.82221,0.3616,0.37945,0.34562,0.31236,0.30696,0,0,0,0,0,0.42075,0.45483,0.49209,0.52062,0.54016,0.56751,0.51457,0.47668,0.33373,0.20479
0.227,0.30546,0.3827,0.46264,0.52583,0.53367,0.43987,0.37339,0.26506,0.21265,0.29678,0.38457,0.44774,0.51853,0.51549,0.58692,0.4746,0.41787,0,0,0.34342,0.4523,0.51095,0.58792,0.62561,0.50265,0.32324,0.2788,0.26067,0.2957,0.51216,0.53364,0.59114,0.61869,0.58793,0.56642,0.59054,0.62335,0.65116,0.51274,0.43688,0.44349,0.49401,0.54574,0.57766,0.54222,0.28676,0.32729,0,0,0.82785,0.82785,0.85445,0.88392,0.90352,0.95235,0.90387,0.94484,0.89295,0.84441,0.22887,0.30252,0.25428,0.26786,0.15638,0,0,0,0,0,0.28888,0.3423,0.40477,0.45989,0.4979,0.3281,0.15217,0.061237,0,0
0.27315,0.34333,0.41214,0.48013,0.51633,0.54884,0.51971,0.51775,0.467,0.36533,0.417,0.48,0.54255,0.57331,0.61757,0.61037,0.61377,0.43906,0.37153,0.35014,0.42746,0.48937,0.52673,0.56309,0.55078,0.50894,0.56614,0.58921,0.3089,0.22135,0.34825,0.44545,0.48451,0.53632,0.60414,0.60642,0.56573,0.56573,0.5133,0.5133,0.45035,0.47025,0.50567,0.53003,0.54363,0.5229,0.36191,0.33405,0.3929,0,0.77287,0.81107,0.83469,0.84172,0.85973,0.84087,0.8682,0.92046,0.96474,0.89805,0.36618,0.3973,0.37658,0.40413,0.36251,0.36251,0.42385,0.30646,0.30646,0,0.26456,0.33749,0.4077,0.424,0.37901,0.33214,0.25565,0.28517,0.21069,0.21069
0.25724,0.33206,0.40438,0.47196,0.52531,0.55764,0.54071,0.42194,0.2847,0.14207,0.3773,0.44922,0.50225,0.55571,0.52614,0.50658,0.47397,0.42484,0.17321,0,0.34397,0.39902,0.45744,0.48145,0.51727,0.51556,0.38896,0.18284,0.078325,0,0.45336,0.49198,0.50687,0.45399,0.45351,0.44385,0.43696,0.37586,0.36004,0.21335,0.39924,0.42229,0.4646,0.51326,0.56842,0.5266,0.34554,0,0,0,0.49321,0.55247,0.62856,0.68768,0.71094,0.75003,0.81913,0.71316,0.72941,0.7275,0.29227,0.3686,0.36803,0.24259,0.2246,0.17717,0.18954,0,0,0,0.4386,0.46949,0.52025,0.57715,0.61199,0.67861,0.66868,0.56096,0.37384,0.10664
0.27769,0.36734,0.44382,0.51896,0.57474,0.58721,0.60434,0.58345,0.46089,0.4147,0.38071,0.47029,0.53007,0.61661,0.66645,0.67511,0.70481,0.68757,0.49546,0.077461,0.40268,0.46162,0.5174,0.57988,0.63228,0.62276,0.57093,0.46886,0.35979,0.26362,0.49386,0.53592,0.59893,0.60078,0.62285,0.57888,0.58892,0.59469,0.4643,0.47559,0.3843,0.47324,0.49041,0.54656,0.54662,0.42971,0.33573,0.39004,0.4461,0.4461,1.0068,1.0178,1.0355,1.0712,1.059,1.059,1.0913,1.0962,1.1016,1.1271,0.24015,0.33665,0.3292,0.32239,0.40194,0.22919,0.22919,0,0,0,0.33239,0.37839,0.42906,0.48911,0.50953,0.47144,0.42121,0.36067,0.094094,0.13643
0.26647,0.35209,0.42421,0.49744,0.57301,0.61361,0.5984,0.56499,0.43148,0.32707,0.43321,0.5117,0.58185,0.66289,0.70491,0.72363,0.69204,0.71348,0.48711,0.41812,0.39088,0.44491,0.52121,0.58651,0.61439,0.58084,0.59549,0.62061,0.49679,0.40801,0.44272,0.48496,0.52687,0.45782,0.47747,0.47155,0.49004,0.35375,0.12604,0,0.48564,0.5434,0.58199,0.61035,0.59257,0.52551,0.52307,0.36391,0.35297,0.40266,0.72175,0.72175,0.74733,0.76869,0.80514,0.84357,0.89739,0.91181,0.68471,0.64809,0.43151,0.51242,0.5671,0.62233,0.47392,0.37532,0.41214,0.36643,0.36643,0,0.4059,0.4401,0.4808,0.52259,0.59113,0.57452,0.54163,0.46781,0.44472,0.16544
0.33091,0.40337,0.46857,0.52425,0.58948,0.6315,0.64573,0.65359,0.5792,0.52858,0.46363,0.52097,0.54651,0.57419,0.61666,0.66834,0.70918,0.70054,0.65562,0.56773,0.43178,0.52034,0.55274,0.59309,0.64871,0.70027,0.7295,0.71829,0.25769,0,0.66649,0.70175,0.71097,0.73618,0.73618,0.73618,0.75233,0.78987,0.78987,0.70151,0.43177,0.47553,0.51082,0.54074,0.53005,0.53841,0.36082,0.21161,0,0,0.89381,0.89381,0.92205,0.9379,0.95976,1.0162,1.0502,1.0088,0.99005,1.042,0.26963,0.35318,0.4308,0.4163,0.39174,0.22584,0,0,0,0,0.45969,0.50729,0.55492,0.60915,0.66332,0.72854,0.69981,0.70225,0.62517,0.54021
0.28553,0.36049,0.42612,0.48815,0.53833,0.56693,0.5527,0.53281,0.47404,0.36237,0.55502,0.57915,0.62918,0.68073,0.73539,0.81491,0.85575,0.83353,0.85046,0.66616,0.33437,0.40332,0.46948,0.49475,0.47262,0.5001,0.32445,0.30827,0.17862,0.14624,0.31609,0.36864,0.36232,0.40058,0.44184,0.3578,0.2387,0.2387,0.2387,0.2387,0.37746,0.40726,0.44372,0.37227,0.32299,0.35686,0.21213,0,0,0,0.49524,0.51378,0.53609,0.58455,0.64777,0.64942,0.57447,0.54672,0.32868,0.43465,0.19989,0.21305,0.25959,0.23496,0,0,0,0,0,0,0.47412,0.4968,0.51886,0.56117,0.6175,0.67634,0.6886,0.72048,0.54825,0.40348
0.29549,0.36925,0.43811,0.50513,0.58967,0.60913,0.60183,0.5493,0.42432,0.36977,0.5357,0.55759,0.59803,0.69362,0.67333,0.71316,0.7345,0.67708,0.62129,0.45964,0.42254,0.4785,0.52565,0.57165,0.62296,0.59761,0.61119,0.47902,0.18808,0.17957,0.46385,0.51686,0.51725,0.55515,0.61064,0.6011,0.3862,0.46236,0.46236,0.45618,0.697,0.697,0.697,0.697,0.71506,0.74439,0.83042,0.80037,0.52645,0.47135,0.79427,0.80379,0.81109,0.82507,0.84339,0.87172,0.9076,0.95417,0.99963,0.91757,0.33623,0.33724,0.38159,0.33911,0.44833,0.29725,0.29725,0,0,0,0.32074,0.37087,0.41589,0.48849,0.51994,0.51453,0.42473,0.17184,0,0
